geoid,state_fips,county_fips,state,county,district,division,statute_url
0500000US48197,48,197,Texas,Hardeman,Northern,Wichita Falls,https://www.law.cornell.edu/uscode/text/28/124
0500000US48335,48,335,Texas,Mitchell,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48285,48,285,Texas,Lavaca,Southern,Victoria,https://www.law.cornell.edu/uscode/text/28/124
0500000US48445,48,445,Texas,Terry,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48243,48,243,Texas,Jeff Davis,Western,Pecos,https://www.law.cornell.edu/uscode/text/28/124
0500000US48479,48,479,Texas,Webb,Southern,Laredo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48247,48,247,Texas,Jim Hogg,Southern,Laredo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48339,48,339,Texas,Montgomery,Southern,Houston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48111,48,111,Texas,Dallam,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48011,48,011,Texas,Armstrong,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48069,48,069,Texas,Castro,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48273,48,273,Texas,Kleberg,Southern,Corpus Christi,https://www.law.cornell.edu/uscode/text/28/124
0500000US48489,48,489,Texas,Willacy,Southern,Brownsville,https://www.law.cornell.edu/uscode/text/28/124
0500000US48107,48,107,Texas,Crosby,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48151,48,151,Texas,Fisher,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48131,48,131,Texas,Duval,Southern,Corpus Christi,https://www.law.cornell.edu/uscode/text/28/124
0500000US48031,48,031,Texas,Blanco,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48241,48,241,Texas,Jasper,Eastern,Beaumont,https://www.law.cornell.edu/uscode/text/28/124
0500000US48271,48,271,Texas,Kinney,Western,Del Rio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48117,48,117,Texas,Deaf Smith,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48167,48,167,Texas,Galveston,Southern,Galveston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48393,48,393,Texas,Roberts,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48457,48,457,Texas,Tyler,Eastern,Lufkin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48483,48,483,Texas,Wheeler,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48037,48,037,Texas,Bowie,Eastern,Texarkana,https://www.law.cornell.edu/uscode/text/28/124
0500000US48043,48,043,Texas,Brewster,Western,Pecos,https://www.law.cornell.edu/uscode/text/28/124
0500000US48263,48,263,Texas,Kent,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48423,48,423,Texas,Smith,Eastern,Tyler,https://www.law.cornell.edu/uscode/text/28/124
0500000US48105,48,105,Texas,Crockett,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48199,48,199,Texas,Hardin,Eastern,Beaumont,https://www.law.cornell.edu/uscode/text/28/124
0500000US48227,48,227,Texas,Howard,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48289,48,289,Texas,Leon,Western,Waco,https://www.law.cornell.edu/uscode/text/28/124
0500000US48337,48,337,Texas,Montague,Northern,Wichita Falls,https://www.law.cornell.edu/uscode/text/28/124
0500000US48365,48,365,Texas,Panola,Eastern,Tyler,https://www.law.cornell.edu/uscode/text/28/124
0500000US48143,48,143,Texas,Erath,Northern,Fort Worth,https://www.law.cornell.edu/uscode/text/28/124
0500000US48039,48,039,Texas,Brazoria,Southern,Galveston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48345,48,345,Texas,Motley,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48129,48,129,Texas,Donley,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48013,48,013,Texas,Atascosa,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48083,48,083,Texas,Coleman,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48353,48,353,Texas,Nolan,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48229,48,229,Texas,Hudspeth,Western,Pecos,https://www.law.cornell.edu/uscode/text/28/124
0500000US48325,48,325,Texas,Medina,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48475,48,475,Texas,Ward,Western,Pecos,https://www.law.cornell.edu/uscode/text/28/124
0500000US48213,48,213,Texas,Henderson,Eastern,Tyler,https://www.law.cornell.edu/uscode/text/28/124
0500000US48203,48,203,Texas,Harrison,Eastern,Marshall,https://www.law.cornell.edu/uscode/text/28/124
0500000US48327,48,327,Texas,Menard,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48277,48,277,Texas,Lamar,Eastern,Sherman,https://www.law.cornell.edu/uscode/text/28/124
0500000US48149,48,149,Texas,Fayette,Southern,Houston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48491,48,491,Texas,Williamson,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48373,48,373,Texas,Polk,Eastern,Lufkin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48391,48,391,Texas,Refugio,Southern,Victoria,https://www.law.cornell.edu/uscode/text/28/124
0500000US48055,48,055,Texas,Caldwell,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48487,48,487,Texas,Wilbarger,Northern,Wichita Falls,https://www.law.cornell.edu/uscode/text/28/124
0500000US48383,48,383,Texas,Reagan,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48189,48,189,Texas,Hale,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48419,48,419,Texas,Shelby,Eastern,Lufkin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48399,48,399,Texas,Runnels,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48407,48,407,Texas,San Jacinto,Southern,Houston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48451,48,451,Texas,Tom Green,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48469,48,469,Texas,Victoria,Southern,Victoria,https://www.law.cornell.edu/uscode/text/28/124
0500000US48473,48,473,Texas,Waller,Southern,Houston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48485,48,485,Texas,Wichita,Northern,Wichita Falls,https://www.law.cornell.edu/uscode/text/28/124
0500000US48493,48,493,Texas,Wilson,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48219,48,219,Texas,Hockley,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48323,48,323,Texas,Maverick,Western,Del Rio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48147,48,147,Texas,Fannin,Eastern,Sherman,https://www.law.cornell.edu/uscode/text/28/124
0500000US48329,48,329,Texas,Midland,Western,Midland-Odessa,https://www.law.cornell.edu/uscode/text/28/124
0500000US48297,48,297,Texas,Live Oak,Southern,Corpus Christi,https://www.law.cornell.edu/uscode/text/28/124
0500000US48299,48,299,Texas,Llano,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48255,48,255,Texas,Karnes,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48041,48,041,Texas,Brazos,Southern,Houston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48067,48,067,Texas,Cass,Eastern,Marshall,https://www.law.cornell.edu/uscode/text/28/124
0500000US48165,48,165,Texas,Gaines,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48179,48,179,Texas,Gray,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48313,48,313,Texas,Madison,Southern,Houston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48237,48,237,Texas,Jack,Northern,Fort Worth,https://www.law.cornell.edu/uscode/text/28/124
0500000US48259,48,259,Texas,Kendall,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48035,48,035,Texas,Bosque,Western,Waco,https://www.law.cornell.edu/uscode/text/28/124
0500000US48029,48,029,Texas,Bexar,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48017,48,017,Texas,Bailey,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48023,48,023,Texas,Baylor,Northern,Wichita Falls,https://www.law.cornell.edu/uscode/text/28/124
0500000US48061,48,061,Texas,Cameron,Southern,Brownsville,https://www.law.cornell.edu/uscode/text/28/124
0500000US48121,48,121,Texas,Denton,Eastern,Sherman,https://www.law.cornell.edu/uscode/text/28/124
0500000US48477,48,477,Texas,Washington,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48343,48,343,Texas,Morris,Eastern,Marshall,https://www.law.cornell.edu/uscode/text/28/124
0500000US48429,48,429,Texas,Stephens,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48201,48,201,Texas,Harris,Southern,Houston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48003,48,003,Texas,Andrews,Western,Midland-Odessa,https://www.law.cornell.edu/uscode/text/28/124
0500000US48171,48,171,Texas,Gillespie,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48177,48,177,Texas,Gonzales,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48305,48,305,Texas,Lynn,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48503,48,503,Texas,Young,Northern,Wichita Falls,https://www.law.cornell.edu/uscode/text/28/124
0500000US48505,48,505,Texas,Zapata,Southern,Laredo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48221,48,221,Texas,Hood,Northern,Fort Worth,https://www.law.cornell.edu/uscode/text/28/124
0500000US48223,48,223,Texas,Hopkins,Eastern,Sherman,https://www.law.cornell.edu/uscode/text/28/124
0500000US48357,48,357,Texas,Ochiltree,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48269,48,269,Texas,King,Northern,Wichita Falls,https://www.law.cornell.edu/uscode/text/28/124
0500000US48275,48,275,Texas,Knox,Northern,Wichita Falls,https://www.law.cornell.edu/uscode/text/28/124
0500000US48309,48,309,Texas,McLennan,Western,Waco,https://www.law.cornell.edu/uscode/text/28/124
0500000US48073,48,073,Texas,Cherokee,Eastern,Tyler,https://www.law.cornell.edu/uscode/text/28/124
0500000US48095,48,095,Texas,Concho,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48119,48,119,Texas,Delta,Eastern,Sherman,https://www.law.cornell.edu/uscode/text/28/124
0500000US48137,48,137,Texas,Edwards,Western,Del Rio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48133,48,133,Texas,Eastland,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48253,48,253,Texas,Jones,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48389,48,389,Texas,Reeves,Western,Pecos,https://www.law.cornell.edu/uscode/text/28/124
0500000US48403,48,403,Texas,Sabine,Eastern,Lufkin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48421,48,421,Texas,Sherman,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48437,48,437,Texas,Swisher,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48231,48,231,Texas,Hunt,Northern,Dallas,https://www.law.cornell.edu/uscode/text/28/124
0500000US48063,48,063,Texas,Camp,Eastern,Marshall,https://www.law.cornell.edu/uscode/text/28/124
0500000US48195,48,195,Texas,Hansford,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48187,48,187,Texas,Guadalupe,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48077,48,077,Texas,Clay,Northern,Wichita Falls,https://www.law.cornell.edu/uscode/text/28/124
0500000US48217,48,217,Texas,Hill,Western,Waco,https://www.law.cornell.edu/uscode/text/28/124
0500000US48347,48,347,Texas,Nacogdoches,Eastern,Lufkin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48369,48,369,Texas,Parmer,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48377,48,377,Texas,Presidio,Western,Pecos,https://www.law.cornell.edu/uscode/text/28/124
0500000US48465,48,465,Texas,Val Verde,Western,Del Rio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48135,48,135,Texas,Ector,Western,Midland-Odessa,https://www.law.cornell.edu/uscode/text/28/124
0500000US48173,48,173,Texas,Glasscock,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48185,48,185,Texas,Grimes,Southern,Houston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48085,48,085,Texas,Collin,Eastern,Sherman,https://www.law.cornell.edu/uscode/text/28/124
0500000US48005,48,005,Texas,Angelina,Eastern,Lufkin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48101,48,101,Texas,Cottle,Northern,Wichita Falls,https://www.law.cornell.edu/uscode/text/28/124
0500000US48209,48,209,Texas,Hays,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48397,48,397,Texas,Rockwall,Northern,Dallas,https://www.law.cornell.edu/uscode/text/28/124
0500000US48295,48,295,Texas,Lipscomb,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48321,48,321,Texas,Matagorda,Southern,Galveston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48371,48,371,Texas,Pecos,Western,Pecos,https://www.law.cornell.edu/uscode/text/28/124
0500000US48401,48,401,Texas,Rusk,Eastern,Tyler,https://www.law.cornell.edu/uscode/text/28/124
0500000US48447,48,447,Texas,Throckmorton,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48471,48,471,Texas,Walker,Southern,Houston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48499,48,499,Texas,Wood,Eastern,Tyler,https://www.law.cornell.edu/uscode/text/28/124
0500000US48007,48,007,Texas,Aransas,Southern,Corpus Christi,https://www.law.cornell.edu/uscode/text/28/124
0500000US48075,48,075,Texas,Childress,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48081,48,081,Texas,Coke,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48099,48,099,Texas,Coryell,Western,Waco,https://www.law.cornell.edu/uscode/text/28/124
0500000US48211,48,211,Texas,Hemphill,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48341,48,341,Texas,Moore,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48349,48,349,Texas,Navarro,Northern,Dallas,https://www.law.cornell.edu/uscode/text/28/124
0500000US48405,48,405,Texas,San Augustine,Eastern,Lufkin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48417,48,417,Texas,Shackelford,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48427,48,427,Texas,Starr,Southern,McAllen,https://www.law.cornell.edu/uscode/text/28/124
0500000US48461,48,461,Texas,Upton,Western,Midland-Odessa,https://www.law.cornell.edu/uscode/text/28/124
0500000US48021,48,021,Texas,Bastrop,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48191,48,191,Texas,Hall,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48159,48,159,Texas,Franklin,Eastern,Texarkana,https://www.law.cornell.edu/uscode/text/28/124
0500000US48163,48,163,Texas,Frio,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48281,48,281,Texas,Lampasas,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48319,48,319,Texas,Mason,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48125,48,125,Texas,Dickens,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48439,48,439,Texas,Tarrant,Northern,Fort Worth,https://www.law.cornell.edu/uscode/text/28/124
0500000US48001,48,001,Texas,Anderson,Eastern,Tyler,https://www.law.cornell.edu/uscode/text/28/124
0500000US48239,48,239,Texas,Jackson,Southern,Victoria,https://www.law.cornell.edu/uscode/text/28/124
0500000US48331,48,331,Texas,Milam,Western,Waco,https://www.law.cornell.edu/uscode/text/28/124
0500000US48093,48,093,Texas,Comanche,Northern,Fort Worth,https://www.law.cornell.edu/uscode/text/28/124
0500000US48047,48,047,Texas,Brooks,Southern,Corpus Christi,https://www.law.cornell.edu/uscode/text/28/124
0500000US48449,48,449,Texas,Titus,Eastern,Texarkana,https://www.law.cornell.edu/uscode/text/28/124
0500000US48291,48,291,Texas,Liberty,Eastern,Beaumont,https://www.law.cornell.edu/uscode/text/28/124
0500000US48497,48,497,Texas,Wise,Northern,Fort Worth,https://www.law.cornell.edu/uscode/text/28/124
0500000US48249,48,249,Texas,Jim Wells,Southern,Corpus Christi,https://www.law.cornell.edu/uscode/text/28/124
0500000US48127,48,127,Texas,Dimmit,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48157,48,157,Texas,Fort Bend,Southern,Houston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48235,48,235,Texas,Irion,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48115,48,115,Texas,Dawson,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48051,48,051,Texas,Burleson,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48245,48,245,Texas,Jefferson,Eastern,Beaumont,https://www.law.cornell.edu/uscode/text/28/124
0500000US48359,48,359,Texas,Oldham,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48141,48,141,Texas,El Paso,Western,El Paso,https://www.law.cornell.edu/uscode/text/28/124
0500000US48443,48,443,Texas,Terrell,Western,Del Rio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48463,48,463,Texas,Uvalde,Western,Del Rio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48009,48,009,Texas,Archer,Northern,Wichita Falls,https://www.law.cornell.edu/uscode/text/28/124
0500000US48215,48,215,Texas,Hidalgo,Southern,McAllen,https://www.law.cornell.edu/uscode/text/28/124
0500000US48425,48,425,Texas,Somervell,Western,Waco,https://www.law.cornell.edu/uscode/text/28/124
0500000US48207,48,207,Texas,Haskell,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48333,48,333,Texas,Mills,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48351,48,351,Texas,Newton,Eastern,Beaumont,https://www.law.cornell.edu/uscode/text/28/124
0500000US48317,48,317,Texas,Martin,Western,Midland-Odessa,https://www.law.cornell.edu/uscode/text/28/124
0500000US48267,48,267,Texas,Kimble,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48467,48,467,Texas,Van Zandt,Eastern,Tyler,https://www.law.cornell.edu/uscode/text/28/124
0500000US48501,48,501,Texas,Yoakum,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48387,48,387,Texas,Red River,Eastern,Texarkana,https://www.law.cornell.edu/uscode/text/28/124
0500000US48435,48,435,Texas,Sutton,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48459,48,459,Texas,Upshur,Eastern,Marshall,https://www.law.cornell.edu/uscode/text/28/124
0500000US48481,48,481,Texas,Wharton,Southern,Houston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48033,48,033,Texas,Borden,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48315,48,315,Texas,Marion,Eastern,Marshall,https://www.law.cornell.edu/uscode/text/28/124
0500000US48181,48,181,Texas,Grayson,Eastern,Sherman,https://www.law.cornell.edu/uscode/text/28/124
0500000US48363,48,363,Texas,Palo Pinto,Northern,Fort Worth,https://www.law.cornell.edu/uscode/text/28/124
0500000US48123,48,123,Texas,DeWitt,Southern,Victoria,https://www.law.cornell.edu/uscode/text/28/124
0500000US48059,48,059,Texas,Callahan,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48183,48,183,Texas,Gregg,Eastern,Tyler,https://www.law.cornell.edu/uscode/text/28/124
0500000US48303,48,303,Texas,Lubbock,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48257,48,257,Texas,Kaufman,Northern,Dallas,https://www.law.cornell.edu/uscode/text/28/124
0500000US48153,48,153,Texas,Floyd,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48071,48,071,Texas,Chambers,Southern,Galveston,https://www.law.cornell.edu/uscode/text/28/124
0500000US48027,48,027,Texas,Bell,Western,Waco,https://www.law.cornell.edu/uscode/text/28/124
0500000US48233,48,233,Texas,Hutchinson,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48361,48,361,Texas,Orange,Eastern,Beaumont,https://www.law.cornell.edu/uscode/text/28/124
0500000US48495,48,495,Texas,Winkler,Western,Pecos,https://www.law.cornell.edu/uscode/text/28/124
0500000US48053,48,053,Texas,Burnet,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48113,48,113,Texas,Dallas,Northern,Dallas,https://www.law.cornell.edu/uscode/text/28/124
0500000US48311,48,311,Texas,McMullen,Southern,Laredo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48251,48,251,Texas,Johnson,Northern,Dallas,https://www.law.cornell.edu/uscode/text/28/124
0500000US48205,48,205,Texas,Hartley,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48293,48,293,Texas,Limestone,Western,Waco,https://www.law.cornell.edu/uscode/text/28/124
0500000US48367,48,367,Texas,Parker,Northern,Fort Worth,https://www.law.cornell.edu/uscode/text/28/124
0500000US48109,48,109,Texas,Culberson,Western,Pecos,https://www.law.cornell.edu/uscode/text/28/124
0500000US48169,48,169,Texas,Garza,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48453,48,453,Texas,Travis,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48087,48,087,Texas,Collingsworth,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48279,48,279,Texas,Lamb,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48301,48,301,Texas,Loving,Western,Pecos,https://www.law.cornell.edu/uscode/text/28/124
0500000US48019,48,019,Texas,Bandera,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48395,48,395,Texas,Robertson,Western,Waco,https://www.law.cornell.edu/uscode/text/28/124
0500000US48441,48,441,Texas,Taylor,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48455,48,455,Texas,Trinity,Eastern,Lufkin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48079,48,079,Texas,Cochran,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48091,48,091,Texas,Comal,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48225,48,225,Texas,Houston,Eastern,Lufkin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48375,48,375,Texas,Potter,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48415,48,415,Texas,Scurry,Northern,Lubbock,https://www.law.cornell.edu/uscode/text/28/124
0500000US48103,48,103,Texas,Crane,Western,Midland-Odessa,https://www.law.cornell.edu/uscode/text/28/124
0500000US48433,48,433,Texas,Stonewall,Northern,Abilene,https://www.law.cornell.edu/uscode/text/28/124
0500000US48049,48,049,Texas,Brown,Northern,San Angelo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48025,48,025,Texas,Bee,Southern,Corpus Christi,https://www.law.cornell.edu/uscode/text/28/124
0500000US48307,48,307,Texas,McCulloch,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48287,48,287,Texas,Lee,Western,Austin,https://www.law.cornell.edu/uscode/text/28/124
0500000US48139,48,139,Texas,Ellis,Northern,Dallas,https://www.law.cornell.edu/uscode/text/28/124
0500000US48265,48,265,Texas,Kerr,Western,San Antonio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48145,48,145,Texas,Falls,Western,Waco,https://www.law.cornell.edu/uscode/text/28/124
0500000US48507,48,507,Texas,Zavala,Western,Del Rio,https://www.law.cornell.edu/uscode/text/28/124
0500000US48045,48,045,Texas,Briscoe,Northern,Amarillo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48283,48,283,Texas,La Salle,Southern,Laredo,https://www.law.cornell.edu/uscode/text/28/124
0500000US48097,48,097,Texas,Cooke,Eastern,Sherman,https://www.law.cornell.edu/uscode/text/28/124
0500000US49027,49,027,Utah,Millard,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49053,49,053,Utah,Washington,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49025,49,025,Utah,Kane,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49019,49,019,Utah,Grand,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49033,49,033,Utah,Rich,Utah,Northern,https://www.law.cornell.edu/uscode/text/28/125
0500000US49051,49,051,Utah,Wasatch,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49003,49,003,Utah,Box Elder,Utah,Northern,https://www.law.cornell.edu/uscode/text/28/125
0500000US49021,49,021,Utah,Iron,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49041,49,041,Utah,Sevier,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49057,49,057,Utah,Weber,Utah,Northern,https://www.law.cornell.edu/uscode/text/28/125
0500000US49013,49,013,Utah,Duchesne,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49037,49,037,Utah,San Juan,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49035,49,035,Utah,Salt Lake,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49047,49,047,Utah,Uintah,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49009,49,009,Utah,Daggett,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49011,49,011,Utah,Davis,Utah,Northern,https://www.law.cornell.edu/uscode/text/28/125
0500000US49055,49,055,Utah,Wayne,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49007,49,007,Utah,Carbon,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49015,49,015,Utah,Emery,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49029,49,029,Utah,Morgan,Utah,Northern,https://www.law.cornell.edu/uscode/text/28/125
0500000US49005,49,005,Utah,Cache,Utah,Northern,https://www.law.cornell.edu/uscode/text/28/125
0500000US49017,49,017,Utah,Garfield,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49023,49,023,Utah,Juab,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49045,49,045,Utah,Tooele,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49043,49,043,Utah,Summit,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49031,49,031,Utah,Piute,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49001,49,001,Utah,Beaver,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49039,49,039,Utah,Sanpete,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US49049,49,049,Utah,Utah,Utah,Central,https://www.law.cornell.edu/uscode/text/28/125
0500000US50021,50,021,Vermont,Rutland,Vermont,,https://www.law.cornell.edu/uscode/text/28/126
