zip,city,stusab,latitude,longitude,INTPTLAT,INTPTLONG,zcta,"point map url
",zip map url,result,notes,census_reporter_check
93661,Santa Rita Park,CA,37.1869,-120.6504,,,95341,point map,zip map,,,
95352,Modesto,CA,37.6566,-121.0191,,,95350,point map,zip map,,,
95397,Modesto,CA,37.6566,-121.0191,,,95350,point map,zip map,,,
95353,Modesto,CA,37.6424,-120.9999,,,95354,point map,zip map,,,
95373,Standard,CA,37.9666,-120.3108,,,95370,point map,zip map,,,
95378,Tracy,CA,37.6761,-121.433,,,95377,point map,zip map,,,
95381,Turlock,CA,37.4994,-120.8428,,,95380,point map,zip map,,,
95402,Santa Rosa,CA,38.4399,-122.7096,,,95404,point map,zip map,,,
95406,Santa Rosa,CA,38.4399,-122.7096,,,95404,point map,zip map,,,
95480,Stewarts Point,CA,38.7082,-123.3478,,,95412,point map,zip map,,,
95424,Clearlake Park,CA,38.9666,-122.65,,,95422,point map,zip map,,,
95419,Camp Meeker,CA,38.425,-122.9485,,,95472,point map,zip map,,,
95473,Sebastopol,CA,38.4022,-122.8227,,,95472,point map,zip map,,,
95416,Boyes Hot Springs,CA,38.3141,-122.4843,,,95476,point map,zip map,,,
95433,El Verano,CA,38.2993,-122.4867,,,95476,point map,zip map,,,
95487,Vineburg,CA,38.2725,-122.4375,,,95476,point map,zip map,,,
95481,Talmage,CA,39.1269,-123.1658,,,95482,point map,zip map,,,
95418,Calpella,CA,39.2214,-123.2154,,,95482,point map,zip map,,,
95534,Cutten,CA,40.7965,-124.1737,,,95501,point map,zip map,,,
95502,Eureka,CA,40.7965,-124.1737,,,95501,point map,zip map,,,
95518,Arcata,CA,40.8685,-124.0856,,,95521,point map,zip map,,,
95532,Crescent City,CA,41.7561,-124.2005,,,95531,point map,zip map,,,
95538,Fort Dick,CA,41.8679,-124.149,,,95531,point map,zip map,,,
95609,Carmichael,CA,38.6257,-121.3272,,,95608,point map,zip map,,,
95611,Citrus Heights,CA,38.7072,-121.28,,,95610,point map,zip map,,,
95617,Davis,CA,38.5494,-121.7253,,,95618,point map,zip map,,,
95759,Elk Grove,CA,38.407,-121.3752,,,95624,point map,zip map,,,
95836,Sacramento,CA,38.7198,-121.5343,,,95626,point map,zip map,,,
95656,Mount Aukum,CA,38.55,-120.7304,,,95629,point map,zip map,,,
95763,Folsom,CA,38.678,-121.175,,,95630,point map,zip map,,,
95671,Represa,CA,38.7065,-121.1694,,,95630,point map,zip map,,,
95654,Martell,CA,38.3515,-120.7752,,,95642,point map,zip map,,,
95676,Robbins,CA,38.8702,-121.7052,,,95645,point map,zip map,,,
95644,Kit Carson,CA,38.6707,-120.1135,,,95666,point map,zip map,,,
95613,Coloma,CA,38.8,-120.8891,,,95667,point map,zip map,,,
95741,Rancho Cordova,CA,38.5891,-121.3016,,,95670,point map,zip map,,,
95696,Vacaville,CA,38.43,-122.0168,,,95688,point map,zip map,,,
95798,West Sacramento,CA,38.5805,-121.5291,,,95691,point map,zip map,,,
95799,West Sacramento,CA,38.5713,-121.5715,,,95691,point map,zip map,,,
95899,Sacramento,CA,38.5383,-121.5549,,,95691,point map,zip map,,,
95840,Sacramento,CA,38.5816,-121.4933,,,95814,point map,zip map,,,
95867,Sacramento,CA,38.5816,-121.4933,,,95814,point map,zip map,,,
95894,Sacramento,CA,38.5816,-121.4933,,,95814,point map,zip map,,,
95812,Sacramento,CA,38.5822,-121.4943,,,95814,point map,zip map,,,
94248,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94298,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94257,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94256,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94254,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94252,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94250,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94249,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94247,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94245,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94244,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94240,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94239,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94236,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94258,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94235,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94232,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94230,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94229,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94211,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94209,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94208,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94207,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94206,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94205,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94204,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94203,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94299,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94234,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94259,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94237,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94262,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94294,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94293,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94295,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94291,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94290,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94289,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94288,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94287,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94286,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94296,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94285,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94284,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94261,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94283,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94297,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94280,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94279,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94278,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94277,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94274,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94273,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94271,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94269,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94268,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94267,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94263,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
94282,Sacramento,CA,38.5816,-121.4944,,,95814,point map,zip map,,,
95853,Sacramento,CA,38.6026,-121.4475,,,95815,point map,zip map,,,
95851,Sacramento,CA,38.6026,-121.4475,,,95815,point map,zip map,,,
95813,Sacramento,CA,38.6026,-121.4475,,,95815,point map,zip map,,,
95852,Sacramento,CA,38.6026,-121.4475,,,95815,point map,zip map,,,
95860,Sacramento,CA,38.6105,-121.3799,,,95821,point map,zip map,,,
95865,Sacramento,CA,38.596,-121.3978,,,95825,point map,zip map,,,
95866,Sacramento,CA,38.596,-121.3978,,,95825,point map,zip map,,,
95980,Storrie,CA,39.9175,-121.3222,,,95915,point map,zip map,,,
95972,Rackerby,CA,39.4256,-121.3252,,,95918,point map,zip map,,,
95976,Chico,CA,39.7346,-121.8331,,,95926,point map,zip map,,,
95929,Chico,CA,39.7301,-121.8414,,,95928,point map,zip map,,,
95924,Cedar Ridge,CA,39.1988,-121.02,,,95945,point map,zip map,,,
95712,Chicago Park,CA,39.143,-120.9666,,,95945,point map,zip map,,,
95958,Nelson,CA,39.5522,-121.7644,,,95965,point map,zip map,,,
95967,Paradise,CA,39.7155,-121.6551,,,95969,point map,zip map,,,
95927,Chico,CA,39.8117,-121.9398,,,95973,point map,zip map,,,
95913,Artois,CA,39.6197,-122.1927,,,95988,point map,zip map,,,
95992,Yuba City,CA,39.023,-121.6116,,,95991,point map,zip map,,,
96089,Shasta Lake,CA,40.6579,-122.4273,,,96003,point map,zip map,,,
96079,Shasta Lake,CA,40.6866,-122.3348,,,96003,point map,zip map,,,
96070,Obrien,CA,40.7352,-122.1944,,,96003,point map,zip map,,,
96099,Redding,CA,40.7043,-122.3878,,,96019,point map,zip map,,,
96095,Whiskeytown,CA,40.6388,-122.5597,,,96033,point map,zip map,,,
96078,Proberta,CA,40.0815,-122.1705,,,96035,point map,zip map,,,
96127,Susanville,CA,40.4163,-120.653,,,96130,point map,zip map,,,
96157,South Lake Tahoe,CA,38.9344,-119.9767,,,96150,point map,zip map,,,
96158,South Lake Tahoe,CA,38.8981,-119.9984,,,96150,point map,zip map,,,
96156,South Lake Tahoe,CA,38.9352,-119.9676,,,96150,point map,zip map,,,
96151,South Lake Tahoe,CA,38.9039,-119.995,,,96150,point map,zip map,,,
96152,South Lake Tahoe,CA,38.9271,-119.999,,,96150,point map,zip map,,,
96154,South Lake Tahoe,CA,38.8753,-120.0188,,,96150,point map,zip map,,,
96160,Truckee,CA,39.328,-120.1833,,,96161,point map,zip map,,,
96162,Truckee,CA,39.328,-120.1833,,,96161,point map,zip map,,,
96861,Camp H M Smith,HI,21.3967,-157.8994,,,96701,point map,zip map,,,
96709,Kapolei,HI,21.3233,-158.0058,,,96706,point map,zip map,,,
96721,Hilo,HI,19.7299,-155.0907,,,96720,point map,zip map,,,
96733,Kahului,HI,20.8895,-156.4743,,,96732,point map,zip map,,,
96739,Keauhou,HI,19.5606,-155.9623,,,96740,point map,zip map,,,
96784,Puunene,HI,20.8666,-156.6467,,,96761,point map,zip map,,,
96767,Lahaina,HI,20.8666,-156.6467,,,96761,point map,zip map,,,
96715,Hanamaulu,HI,21.9977,-159.3592,,,96766,point map,zip map,,,
96788,Pukalani,HI,20.8559,-156.3259,,,96768,point map,zip map,,,
96854,Wheeler Army Airfield,HI,21.4877,-158.0351,,,96786,point map,zip map,,,
96843,Honolulu,HI,21.3055,-157.853,,,96813,point map,zip map,,,
96841,Honolulu,HI,21.3103,-157.8594,,,96813,point map,zip map,,,
96840,Honolulu,HI,21.3068,-157.8607,,,96813,point map,zip map,,,
96812,Honolulu,HI,21.3061,-157.8585,,,96813,point map,zip map,,,
96811,Honolulu,HI,21.3278,-157.8294,,,96813,point map,zip map,,,
96810,Honolulu,HI,21.3062,-157.8585,,,96813,point map,zip map,,,
96808,Honolulu,HI,21.3062,-157.8585,,,96813,point map,zip map,,,
96807,Honolulu,HI,21.3062,-157.8585,,,96813,point map,zip map,,,
96806,Honolulu,HI,21.3062,-157.8585,,,96813,point map,zip map,,,
96801,Honolulu,HI,21.3278,-157.8294,,,96813,point map,zip map,,,
96802,Honolulu,HI,21.306,-157.8587,,,96813,point map,zip map,,,
96803,Honolulu,HI,21.306,-157.8585,,,96813,point map,zip map,,,
96805,Honolulu,HI,21.3062,-157.8585,,,96813,point map,zip map,,,
96804,Honolulu,HI,21.306,-157.8585,,,96813,point map,zip map,,,
96809,Honolulu,HI,21.3062,-157.8585,,,96813,point map,zip map,,,
96836,Honolulu,HI,21.2899,-157.8384,,,96814,point map,zip map,,,
96847,Honolulu,HI,21.3022,-157.8443,,,96814,point map,zip map,,,
96830,Honolulu,HI,21.2841,-157.834,,,96815,point map,zip map,,,
96837,Honolulu,HI,21.315,-157.8633,,,96817,point map,zip map,,,
96846,Honolulu,HI,21.3206,-157.8699,,,96817,point map,zip map,,,
96838,Honolulu,HI,21.349,-157.875,,,96819,point map,zip map,,,
96849,Honolulu,HI,21.3341,-157.9172,,,96819,point map,zip map,,,
96858,Fort Shafter,HI,21.3416,-157.8918,,,96819,point map,zip map,,,
96820,Honolulu,HI,21.351,-157.8795,,,96819,point map,zip map,,,
96824,Honolulu,HI,21.2808,-157.7552,,,96821,point map,zip map,,,
96848,Honolulu,HI,21.3206,-157.8126,,,96822,point map,zip map,,,
96839,Honolulu,HI,21.3206,-157.8126,,,96822,point map,zip map,,,
96823,Honolulu,HI,21.3072,-157.8465,,,96822,point map,zip map,,,
96844,Honolulu,HI,21.2951,-157.8162,,,96822,point map,zip map,,,
96828,Honolulu,HI,21.294,-157.8226,,,96826,point map,zip map,,,
97075,Beaverton,OR,45.4871,-122.8037,,,97005,point map,zip map,,,
97076,Beaverton,OR,45.4871,-122.8037,,,97005,point map,zip map,,,
97077,Beaverton,OR,45.4871,-122.8037,,,97005,point map,zip map,,,
97003,Beaverton,OR,45.5201,-122.8604,,,97006,point map,zip map,,,
97078,Beaverton,OR,45.452,-122.7893,,,97008,point map,zip map,,,
97044,Odell,OR,45.6437,-121.5367,,,97031,point map,zip map,,,
97036,Marylhurst,OR,45.4012,-122.6512,,,97034,point map,zip map,,,
97143,Netarts,OR,45.434,-123.9458,,,97141,point map,zip map,,,
97296,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97294,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97293,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97292,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97291,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97290,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97286,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97298,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97283,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97282,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97281,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97280,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97253,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97268,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97258,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97256,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97252,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97250,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97242,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97240,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97238,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97228,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97207,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97269,Portland,OR,45.5235,-122.6762,,,97209,point map,zip map,,,
97254,Portland,OR,45.5967,-122.5942,,,97211,point map,zip map,,,
97312,Salem,OR,44.9364,-123.0381,,,97301,point map,zip map,,,
97313,Salem,OR,44.9849,-122.9988,,,97301,point map,zip map,,,
97311,Salem,OR,44.9438,-123.0286,,,97301,point map,zip map,,,
97314,Salem,OR,44.9655,-123.0066,,,97301,point map,zip map,,,
97309,Salem,OR,44.9429,-123.0351,,,97301,point map,zip map,,,
97308,Salem,OR,44.9429,-123.0351,,,97301,point map,zip map,,,
97307,Keizer,OR,44.9901,-123.0262,,,97303,point map,zip map,,,
97310,Salem,OR,44.9271,-122.9861,,,97317,point map,zip map,,,
97339,Corvallis,OR,44.5646,-123.262,,,97333,point map,zip map,,,
97335,Crabtree,OR,44.6344,-122.8933,,,97374,point map,zip map,,,
97336,Crawfordsville,OR,44.3593,-122.8508,,,97386,point map,zip map,,,
97440,Eugene,OR,44.0521,-123.0868,,,97401,point map,zip map,,,
97407,Allegany,OR,43.4259,-124.0323,,,97420,point map,zip map,,,
97464,Ophir,OR,42.5632,-124.3829,,,97444,point map,zip map,,,
97491,Wedderburn,OR,42.6093,-124.3886,,,97444,point map,zip map,,,
97409,Alvadore,OR,44.1276,-123.2666,,,97448,point map,zip map,,,
97475,Springfield,OR,44.0462,-123.022,,,97477,point map,zip map,,,
97432,Dillard,OR,43.1135,-123.4181,,,97496,point map,zip map,,,
97528,Grants Pass,OR,42.4393,-123.3307,,,97526,point map,zip map,,,
97533,Murphy,OR,42.308,-123.3273,,,97527,point map,zip map,,,
97602,Klamath Falls,OR,42.2249,-121.7817,,,97601,point map,zip map,,,
97708,Bend,OR,44.0582,-121.3153,,,97701,point map,zip map,,,
97709,Bend,OR,44.0582,-121.3153,,,97701,point map,zip map,,,
97861,Mikkalo,OR,45.4388,-120.2067,,,97812,point map,zip map,,,
97902,Arock,OR,42.9156,-117.498,,,97910,point map,zip map,,,
97917,Riverside,OR,43.5099,-118.0986,,,97911,point map,zip map,,,
98071,Auburn,WA,47.3073,-122.2285,,,98002,point map,zip map,,,
98063,Federal Way,WA,47.3223,-122.3126,,,98003,point map,zip map,,,
98009,Bellevue,WA,47.6104,-122.2007,,,98004,point map,zip map,,,
98015,Bellevue,WA,47.6104,-122.2007,,,98004,point map,zip map,,,
98041,Bothell,WA,47.7623,-122.2054,,,98011,point map,zip map,,,
98082,Mill Creek,WA,47.8601,-122.2043,,,98012,point map,zip map,,,
98089,Kent,WA,47.3871,-122.2023,,,98031,point map,zip map,,,
98035,Kent,WA,47.3809,-122.2348,,,98032,point map,zip map,,,
98064,Kent,WA,47.3809,-122.2348,,,98032,point map,zip map,,,
98083,Kirkland,WA,47.6815,-122.2087,,,98033,point map,zip map,,,
98046,Lynnwood,WA,47.8209,-122.3151,,,98036,point map,zip map,,,
98025,Hobart,WA,47.4218,-121.9729,,,98038,point map,zip map,,,
98073,Redmond,WA,47.674,-122.1215,,,98052,point map,zip map,,,
98013,Burton,WA,47.389,-122.4607,,,98070,point map,zip map,,,
98206,Everett,WA,47.8599,-122.2848,,,98087,point map,zip map,,,
98093,Federal Way,WA,47.311,-122.1138,,,98092,point map,zip map,,,
98170,Seattle,WA,47.6096,-122.3317,,,98101,point map,zip map,,,
98113,Seattle,WA,47.6716,-122.3411,,,98103,point map,zip map,,,
98194,Seattle,WA,47.6024,-122.326,,,98104,point map,zip map,,,
98127,Seattle,WA,47.6063,-122.3308,,,98104,point map,zip map,,,
98061,Rollingbay,WA,47.6808,-122.5762,,,98110,point map,zip map,,,
98141,Seattle,WA,47.6157,-122.3445,,,98121,point map,zip map,,,
98165,Seattle,WA,47.7161,-122.3004,,,98125,point map,zip map,,,
98175,Seattle,WA,47.7161,-122.3004,,,98125,point map,zip map,,,
98190,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98185,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98191,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98181,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98161,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98138,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98145,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98111,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98114,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98124,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98160,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98131,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98129,Seattle,WA,47.6062,-122.3321,,,98164,point map,zip map,,,
98062,Seahurst,WA,47.4693,-122.3621,,,98166,point map,zip map,,,
98139,Seattle,WA,47.6473,-122.3999,,,98199,point map,zip map,,,
98213,Everett,WA,47.9451,-122.2269,,,98203,point map,zip map,,,
98228,Bellingham,WA,48.7596,-122.4882,,,98225,point map,zip map,,,
98227,Bellingham,WA,48.7596,-122.4882,,,98225,point map,zip map,,,
98231,Blaine,WA,48.9937,-122.7471,,,98230,point map,zip map,,,
98259,North Lakewood,WA,48.152,-122.2074,,,98271,point map,zip map,,,
98291,Snohomish,WA,47.9095,-122.0501,,,98290,point map,zip map,,,
98287,Silvana,WA,48.2023,-122.2538,,,98292,point map,zip map,,,
98293,Startup,WA,47.8703,-121.7685,,,98294,point map,zip map,,,
98397,Longmire,WA,46.7498,-121.8126,,,98304,point map,zip map,,,
98393,Tracyton,WA,47.6267,-122.65,,,98311,point map,zip map,,,
98348,La Grande,WA,46.8343,-122.3187,,,98328,point map,zip map,,,
98395,Wauna,WA,47.379,-122.6426,,,98329,point map,zip map,,,
98344,Kapowsin,WA,46.9899,-122.2226,,,98338,point map,zip map,,,
98352,Sumner,WA,47.0662,-122.1132,,,98360,point map,zip map,,,
98398,Paradise Inn,WA,47.0662,-122.1132,,,98360,point map,zip map,,,
98343,Joyce,WA,48.1362,-123.7354,,,98363,point map,zip map,,,
98378,Retsil,WA,47.5459,-122.6112,,,98366,point map,zip map,,,
98384,South Colby,WA,47.5218,-122.5396,,,98366,point map,zip map,,,
98386,Southworth,WA,47.5104,-122.4991,,,98366,point map,zip map,,,
98322,Burley,WA,47.4179,-122.631,,,98367,point map,zip map,,,
98324,Carlsborg,WA,48.0906,-123.1721,,,98382,point map,zip map,,,
98481,Tacoma,WA,47.2529,-122.4443,,,98402,point map,zip map,,,
98431,Tacoma,WA,47.2529,-122.4443,,,98402,point map,zip map,,,
98493,Tacoma,WA,47.2529,-122.4443,,,98402,point map,zip map,,,
98415,Tacoma,WA,47.2529,-122.4443,,,98402,point map,zip map,,,
98411,Tacoma,WA,47.2529,-122.4443,,,98402,point map,zip map,,,
98412,Tacoma,WA,47.2529,-122.4443,,,98402,point map,zip map,,,
98401,Tacoma,WA,47.2537,-122.4443,,,98402,point map,zip map,,,
98464,Tacoma,WA,47.2529,-122.4443,,,98402,point map,zip map,,,
98413,Tacoma,WA,47.2529,-122.4443,,,98402,point map,zip map,,,
98471,Tacoma,WA,47.2529,-122.4443,,,98402,point map,zip map,,,
98490,Tacoma,WA,47.2061,-122.4822,,,98409,point map,zip map,,,
